Name;Symbol;Coin Market Cap;Price;Volume;max_supply;total_supply
Bitcoin; BTC; 1071091486888,6232; 56704,50986757495;34013565177.897343;21000000;18889000
Ethereum; ETH; 542144211508,73047; 4572,086177450236;23275538513.10175;None;118576988.8115
Binance Coin; BNB; 104270408903,43236; 625,118053164912;2585533933.2805576;166801148;166801148
Tether; USDT; 74148689521,97394; 1,0008846192375942;77853101704.99573;None;76351995265.76913
Solana; SOL; 69550798642,4401; 227,65774668219098;3796069131.5073385;None;510205404.27443224
Cardano; ADA; 56228299786,47665; 1,6878660891387345;3088659988.047936;45000000000;33719282563.077
XRP; XRP; 46194243464,01136; 0,9783578125825207;2457144789.4662123;100000000000;99990106991
USD Coin; USDC; 39044996598,77311; 1,0002230434824146;5277726388.439306;None;39036289808.75362
Polkadot; DOT; 35748630870,15929; 36,19823778074243;1155039373.4008372;None;1103303471.382273
Dogecoin; DOGE; 28020427723,670197; 0,21170031880498238;1922758102.3470032;None;132358930217.21199
Avalanche; AVAX; 25898329354,563164; 115,63767091475397;1128715238.7342856;None;394802849.77866876
Terra; LUNA; 25328769919,494442; 65,12064056562077;2646407917.309035;None;865322247.692296
SHIBA INU; SHIB; 23700337329,319878; 4,3168835307175626e-05;2474907413.963826;None;589736612220672.8
Crypto.com Coin; CRO; 17822815483,090195; 0,7054904731629116;454725741.8326872;30263013692;30263013692
Polygon; MATIC; 14512399945,105692; 2,0667979487281296;3593689670.7217107;10000000000;10000000000
Uniswap; UNI; 14390792470,588163; 22,918700785017585;576071524.701537;1000000000;1000000000
Wrapped Bitcoin; WBTC; 14193318357,302967; 55884,51041806488;281487761.5277977;None;253975.89155071
Litecoin; LTC; 14158343243,939676; 204,8990018987409;1610643912.5519397;84000000;84000000
Binance USD; BUSD; 13504052514,731047; 1,0002311501845784;7059328411.899338;None;13500931771.86
Algorand; ALGO; 11803918480,438997; 1,8772195671298408;732016576.8404369;10000000000;6740528740.25606
Chainlink; LINK; 11615202178,879805; 24,871444452146264;846619314.3301011;1000000000;1000000000
Bitcoin Cash; BCH; 10734751111,770016; 567,4808295281905;940713473.5255369;21000000;18916500
Axie Infinity; AXS; 8191441410,982268; 134,48986431855303;369834743.48476416;270000000;270000000
Stellar; XLM; 8052198133,541011; 0,33062726470800263;528397673.0800689;50001806812;50001802514.57205
Decentraland; MANA; 7975499159,982099; 4,371074367269647;1728394433.6611328;None;2193973427.320146
TerraUSD; UST; 7732771600,747237; 1,003344803165213;174739909.4478785;None;7706993225.412601
VeChain; VET; 7536979550,627712; 0,11718746691671249;435958729.5309924;86712634466;86712634466
Internet Computer; ICP; 7386434509,054175; 40,23492695566639;178483790.0322462;None;475060125.90176255
Elrond; EGLD; 7140242042,79412; 360,3668696663462;650771899.0269997;31415926;22814513
Filecoin; FIL; 7004520665,145851; 53,70779697850043;476710997.641218;None;130419065
TRON; TRX; 6953902601,282291; 0,09704069006954257;1948627493.584372;None;100850743811.662
FTX Token; FTT; 6815474842,0817375; 48,87039258424111;250823582.72650862;352170015;335329538.4859715
Dai; DAI; 6474461212,123634; 0,9999242463058513;777420494.5794058;None;6474952202.474523
THETA; THETA; 6362393824,592745; 6,362393824592745;198598938.547552;1000000000;1000000000
Ethereum Classic; ETC; 6219095873,696794; 47,34161774402076;582583636.0284281;210700000;210700000
Hedera; HBAR; 6162957235,697158; 0,3406305169619388;67866815.05290267;50000000000;50000000000
Bitcoin BEP2; BTCB; 5967513889,330357; 56773,168273620526;55959733.80839781;None;112501
Cosmos; ATOM; 5962368461,616639; 26,436451813237245;386296414.8007265;None;283320484.431379
The Sandbox; SAND; 5750285560,714592; 6,296534351117712;1858342823.5373511;3000000000;3000000000
Fantom; FTM; 5350818576,538791; 2,1024775590165277;455934838.3246794;3175000000;2545006273
NEAR Protocol; NEAR; 4648293254,998642; 8,180588831023103;132998998.51505913;1000000000;1000000000
Tezos; XTZ; 4474961781,243815; 5,149271277960525;211014289.38884288;None;897775919.839333
Monero; XMR; 4251908742,7170663; 235,70179472307953;204634411.0927588;None;18039356.6697807
The Graph; GRT; 4226053305,3520985; 0,8961600102889786;142109339.07613412;10057044431;10000000000
IOTA; MIOTA; 4212763989,8046384; 1,5156388169506547;167559102.86277395;2779530283;2779530283
Gala; GALA; 4146080056,9596467; 0,5942321886592715;1035555879.9102468;None;35240112493
Helium; HNT; 4003618989,1284866; 38,773621633292926;33506974.26526733;223000000;223000000
EOS; EOS; 3867462208,66023; 3,975622246413533;628973777.4079309;None;1040794598.3088
Flow; FLOW; 3819323197,2081037; 12,15017216570763;151792174.2958345;None;1378211739
Klaytn; KLAY; 3788106055,5587816; 1,4972252447097678;65985628.34400848;None;10735925065.6
Loopring; LRC; 3534516860,83387; 2,6608812966096043;407954174.16347563;1374513896;1373873440.4424574
Stacks; STX; 3397752186,552032; 2,640565599169264;346032644.1754438;1818000000;1352464600
Aave; AAVE; 3264276843,0154686; 243,6265260723048;219698296.51332685;16000000;16000000
PancakeSwap; CAKE; 3249183558,2957325; 13,209560977033634;342527478.446509;None;245972107.92582873
UNUS SED LEO; LEO; 3215612672,655695; 3,3708252540986376;3236326.20513596;None;985239504
Kusama; KSM; 3144713039,616244; 371,2723298309448;105855254.1210528;None;9651217.45126206
BitTorrent; BTT; 3082028086,778145; 0,003113159683614288;418033561.4672759;None;990000000000
Maker; MKR; 2969217303,8624806; 3000,531888675201;175005743.33052427;1005577;989563.65538693
Zcash; ZEC; 2919528131,873531; 220,94204115888687;625677041.6716682;21000000;13214000
Harmony; ONE; 2836768861,7748938; 0,24770784606998222;118457905.5070111;None;13264767123.10068
Enjin Coin; ENJ; 2833171871,8959904; 3,3784395724974536;367091880.79003394;1000000000;1000000000
Bitcoin SV; BSV; 2828985855,651172; 149,5802279579648;179096433.91350007;21000000;18912832.89423905
eCash; XEC; 2784878911,0910015; 0,00014724983887117173;44189610.30842242;21000000000000;18899704673313
THORChain; RUNE; 2728386567,3583236; 10,566532256892621;61680348.49960956;500000000;461668422.2248116
Kadena; KDA; 2713508709,2778606; 16,88800776008168;59374093.62220049;1000000000;1000000000
Neo; NEO; 2582160873,674822; 36,60623286590646;191542930.7843728;100000000;100000000
Chiliz; CHZ; 2504482750,328695; 0,4207977509751486;260144245.56869453;8888888888;8888888888
Amp; AMP; 2479886128,8662143; 0,058726523123211416;44453237.32438698;92547638199;99213408535
Quant; QNT; 2339402359,1999984; 193,77562564515176;64714433.7739763;14612493;14612493.080826
Waves; WAVES; 2311007899,432866; 21,62849183303889;143314354.86414224;None;106850164
Basic Attention Token; BAT; 2119628404,6121545; 1,4198832568264044;594584716.0753872;1500000000;1500000000
Curve DAO Token; CRV; 2087341012,6543422; 4,804232674924303;427473660.540622;3303030299;1642231338.370173
KuCoin Token; KCS; 2056969254,7527878; 25,67404172238659;67541166.59231722;170118638;170118638
Holo; HOT; 2006674503,291586; 0,011596786678867951;136346879.31047994;None;177619433541.14133
Arweave; AR; 1890211755,2570927; 56,602146408111054;54453908.45654744;66000000;63190435
Dash; DASH; 1834717993,6028645; 175,39075309235486;241373895.85921505;18900000;10460745.28590891
Celo; CELO; 1804299464,7608416; 4,913609417446923;48363459.34458198;1000000000;1000000000
Compound; COMP; 1683387006,8320177; 271,7962482853115;89057883.45077902;10000000;10000000
OKB; OKB; 1632228325,420588; 27,203805423676467;631856990.8448604;None;300000000
Theta Fuel; TFUEL; 1592937243,916359; 0,30048534613434214;43373654.19780174;None;5301214400
Huobi Token; HT; 1532705229,2949605; 9,620984391054439;132655151.6547791;500000000;500000000
Nexo; NEXO; 1516444707,926619; 2,707936925248773;10913746.23992812;1000000000;1000000000
NEM; XEM; 1500739706,409334; 0,16674885628623143;61710862.41121963;8999999999;8999999999
Qtum; QTUM; 1480089288,457138; 14,964116344025047;398716793.0529551;107822406;103943037.5
IoTeX; IOTX; 1431038213,5058477; 0,14999175275544485;102437213.57599811;10000000000;9626124332.32
Decred; DCR; 1413635588,2480743; 104,3265498947996;7960708.58236558;21000000;13550103.8774267
Mina; MINA; 1368642269,2727342; 4,4189211895817495;54942164.87304664;None;824104972
Immutable X; IMX; 1330582139,580163; 7,071517371677411;82424834.24873598;2000000000;2000000000
Voyager Token; VGX; 1306734925,6590788; 4,692346078474329;49557299.7770542;279387971;278482214.1856918
TrueUSD; TUSD; 1265310779,1721902; 1,000082097233872;156496857.3710514;None;1265206909.1846704
Horizen; ZEN; 1213721527,751133; 102,84718860465676;81554609.23927772;21000000;11752187.5
Ankr; ANKR; 1184561933,8329659; 0,1451153418668538;140582351.13645425;10000000000;10000000000
Siacoin; SC; 1162479648,2410676; 0,023506836270211707;107205614.757989;None;49452832992
Livepeer; LPT; 1153498894,401342; 54,501189661634804;106287097.72887436;22906951;22859012.33252989
OMG Network; OMG; 1151666246,210946; 8,211793475019881;320036777.01344335;140245399;140245398.24513277
Audius; AUDIO; 1151410714,5733864; 2,2580563605061696;47419520.30795847;None;1066858974
ICON; ICX; 1147797261,306931; 1,6952945338789709;65580619.49099149;None;800460000
WAX; WAXP; 1144864645,0891163; 0,6172368378865685;104334194.6995921;None;3814902827.002122
Oasis Network; ROSE; 1118932152,0284119; 0,3203342597299738;140721075.0571645;10000000000;10000000000
XDC Network; XDC; 1097816107,1140318; 0,08921698286630399;6883700.47445635;None;37705012698.75
Ravencoin; RVN; 1084622565,6485684; 0,10619197826160205;45402372.95398378;21000000000;10213790000
APENFT; NFT; 1069936084,6259022; 3,861462077932306e-06;379778640.1217097;999990000000000;999990000000000
yearn.finance; YFI; 1047550583,327341; 28592,132596592186;189938233.16163266;36666;36666
Zilliqa; ZIL; 1041133253,8139666; 0,08620223234215615;62047593.62568752;21000000000;15369266364.527067
Celsius; CEL; 969228549,1971575; 4,057666695622636;7993462.07734208;695658160;695658160
Bitcoin Gold; BTG; 956902792,8099859; 54,636688800617435;15290306.18633449;21000000;17513923.589
Bancor; BNT; 956211912,6864135; 4,066715628399285;57538095.76107962;None;235131245.96390617
SushiSwap; SUSHI; 948562810,3294688; 7,454650183265518;239052695.13361022;250000000;237997549.42960173
0x; ZRX; 946056811,5597818; 1,1189369911140132;78055545.50661778;1000000000;1000000000
Pax Dollar; USDP; 945759662,5139549; 1,0001234317933376;14990738.16643384;None;945642940.11
BORA; BORA; 932479011,6150808; 1,0827042224848544;143952829.14796904;None;1205750000
Ren; REN; 901540092,0684897; 0,9035604070417577;111821018.79877932;1000000000;999999632.80375
Revain; REV; 896313154,4619647; 0,010537238412814204;2316351.81679224;None;85061485689.83401
Raydium; RAY; 881745181,381607; 11,37714420574995;187738757.56667894;555000000;555000000
Perpetual Protocol; PERP; 871188299,7781235; 12,681052398517082;57812231.20601346;None;150000000
dYdX; DYDX; 867494382,6500005; 13,38708359592635;598106747.9204319;1000000000;1000000000
Hive; HIVE; 861837409,1063154; 2,2835028242065816;127405082.22587097;None;377419024.829
Storj; STORJ; 859325468,5218219; 2,444579752745603;124581306.86088723;None;424999998.00001335
renBTC; RENBTC; 857781288,8848183; 55841,919958012346;7783229.6845864;13698;15360.88461016
Ontology; ONT; 854372817,1503466; 0,9761477084223431;107890630.20970294;1000000000;1000000000
Dogelon Mars; ELON; 854270304,963013; 1,5398504447690937e-06;31085757.30965672;1000000000000000;1000000000000000
Synthetix; SNX; 840324109,7538229; 7,317249149453339;74123517.8554574;212424133;215258834.2449152
Nervos Network; CKB; 836821602,8878171; 0,029048961108185892;27528246.02283936;None;34625889417.34007
SKALE Network; SKL; 820349937,0305814; 0,3105970655462374;46567524.52268478;7000000000;4276664349
UMA; UMA; 814153736,8499779; 12,635227428000283;42867962.5398018;101172570;105317878.04151414
Velas; VLX; 807976450,5159487; 0,38033506169037684;14331760.445545;None;2124380663
Secret; SCRT; 805906641,9150813; 5,379319296407664;14239696.02813902;None;190165060
Telcoin; TEL; 745349662,9668522; 0,013545135239275467;13874578.59672005;100000000000;100000000000
Serum; SRM; 745142519,9135432; 5,592828635335462;116054061.35440682;10161000000;1092844982
SwissBorg; CHSB; 742731002,0374748; 0,7427310020374748;4234097.40696866;None;1000000000
Kava; KAVA; 742092597,4751048; 5,203817511730286;106968222.33224082;None;152542923
Ocean Protocol; OCEAN; 735694294,2642014; 1,199959753763258;111545599.57442102;1410000000;613099141
Moonriver; MOVR; 732003702,7978793; 296,9766159677187;47753453.9867213;10000000;10174008
IOST; IOST; 727189933,1795596; 0,04017686174177399;84924271.42364867;90000000000;18099719631
Reserve Rights; RSR; 699123665,1437538; 0,05312490283280973;314785347.8240325;100000000000;100000000000
DigiByte; DGB; 699116152,4307019; 0,04694820337849549;23717810.95808853;21000000000;14891222711.856323
MyNeighborAlice; ALICE; 696796195,8534231; 22,771117511549775;538612794.9313531;100000000;100000000
Golem; GLM; 689117231,596131; 0,6891172315961309;27483096.69577698;None;1000000000
WINkLink; WIN; 688263382,3438424; 0,0007156459277848976;339494533.3249502;999000000000;994169859243.4863
Gnosis; GNO; 682784107,0276375; 453,8016791502502;7216396.78786967;10000000;10000000
Polymath; POLY; 668437462,5507727; 0,7439061213668476;34796302.88750069;None;1000000000
Request; REQ; 654651316,5258427; 0,6547317728268108;438054108.49168617;999983984;999877116.4706944
CEEK VR; CEEK; 647410266,8532344; 0,8752953793010538;44751533.05689121;None;1000000000
Celer Network; CELR; 645640832,7799977; 0,10624838517937711;75648816.03592728;10000000000;10000000000
XYO; XYO; 643747202,1785647; 0,050117256507611806;25495653.70491965;None;13960974963
1inch Network; 1INCH; 633067961,2245684; 3,50998287801058;355875750.1940508;None;1500000000
NuCypher; NU; 618503165,7336664; 0,8896126080311635;144845595.78167847;3885390082;1355534618.06049
OriginTrail; TRAC; 584931931,0543648; 1,607601011926145;7293972.41498217;500000000;500000000
WOO Network; WOO; 562040787,5635673; 0,986401939193124;37077582.54346779;3000000000;2991373775.8408227
Fetch.ai; FET; 560454714,4967068; 0,7511653100175586;42655176.75418486;1152997575;1151441225.6042874
Neutrino USD; USDN; 553319261,1612266; 0,9869636590400483;15615716.64862519;None;560628382.8952723
Injective Protocol; INJ; 552818194,9914706; 12,663181492916165;33197835.10858994;100000000;100000000
GateToken; GT; 549785163,986552; 7,0659319590830165;10490308.72455422;None;300000000
Casper; CSPR; 545371900,7575902; 0,19756739203324172;77014546.08727257;None;10510850186
JUST; JST; 540768556,6987461; 0,07407357197680219;201693626.27712741;9900000000;9900000000
DigitalBits; XDB; 534472396,0527361; 0,6110993106821031;2145049.47992421;None;1500000000
WazirX; WRX; 527702196,14981836; 1,623415020685921;168398535.764896;None;972280002
Syscoin; SYS; 514435305,05019355; 0,8252801701329038;57371886.12055184;888000000;623346257.0260818
Ultra; UOS; 513782902,84404093; 1,8168661163155648;24157812.39279911;None;1000000000
Mdex; MDX; 513047517,8876276; 0,6475414145906289;18744653.7533728;None;1000000000
Chromia; CHR; 513059751,07020545; 0,9042780872626547;94028204.00460176;1000000000;471970667.472656
Lisk; LSK; 501706160,976867; 3,892198842582725;81605183.96397904;None;144818773
Cartesi; CTSI; 489490310,4454089; 1,0056489612857606;92373283.51330815;1000000000;1000000000
Dent; DENT; 476437716,8555636; 0,004812123481070026;30683514.98524622;None;100000000000
Swipe; SXP; 438991738,45194733; 2,2772967637513646;100898326.08159906;239612084;285368788.73913497
Function X; FX; 436437252,06132334; 1,0683366069351676;12184664.77101241;1893022625;408520357
Energy Web Token; EWT; 428277453,90055203; 14,246407022033896;27188526.05567005;100000000;48638535.4433
Fei USD; FEI; 424462195,76719004; 0,9987435604138992;118073923.2840601;None;426116732.6917724
Alpha Finance Lab; ALPHA; 419095547,2351109; 0,9389810878128152;21116152.75556188;1000000000;1000000000
Flux; FLUX; 415835067,4874285; 1,8851679463859707;13810884.84211417;440000000;220347379.7495742
Divi; DIVI; 415018487,8335767; 0,15805675346245804;7818044.13683642;None;2625756120.7731166
MediBloc; MED; 409705925,6948501; 0,07611954498338451;34439934.25059443;None;7697598449
COTI; COTI; 405226660,0033161; 0,4664897739808905;110537299.7269683;2000000000;2000000000
Dvision Network; DVI; 396237966,77448654; 1,4176859620372297;10953323.42092454;1000000000;1000000000
Reef; REEF; 394162799,42255235; 0,02446308910065277;45654552.7433148;None;16112552172
Origin Protocol; OGN; 392027757,28204536; 1,008896770787258;53272915.6269759;1000000000;1000000000
Verge; XVG; 388057511,3689063; 0,023536389998412333;16524119.4814729;16555000000;16487554437.83363
Bitcoin Standard Hashrate Token; BTCST; 359727230,5445764; 31,496964123248887;15405608.09089076;15000000;15000000
Civic; CVC; 356447126,94336265; 0,5320106372288995;73220408.18784806;None;1000000000
VeThor Token; VTHO; 354898013,99980575; 0,008276018759886511;29850841.67264453;None;42882698106
Unibright; UBT; 354669258,50330013; 2,3644617352802078;8863966.70116892;150000000;150000000
Status; SNT; 352378705,47111803; 0,10153590306041736;45704174.69790852;None;6804870174
NKN; NKN; 347883969,9810169; 0,49697709997288125;20273510.31061963;1000000000;700000000
Ardor; ARDR; 345159300,87594396; 0,34550498033629534;20390866.24476569;998999495;998999495
MX Token; MX; 344131973,2989134; 3,441319732999458;38132158.8805398;None;550000000
Phantasma; SOUL; 343331451,71906686; 3,3322316370269367;14364084.81470418;None;103033489
Conflux; CFX; 333965979,64098316; 0,2897275471925961;28933404.60454955;None;1152689769.6717103
BakeryToken; BAKE; 331264857,79240274; 1,71170224383922;45813264.19461428;None;289770790.80853105
Orchid; OXT; 330803704,2292929; 0,4789466534996748;49254036.22057433;None;1000000000
iExec RLC; RLC; 325472134,4177798; 4,064804671626484;23310089.38862887;None;86999784.9868455
Bitcoin Diamond; BCD; 324846870,741125; 1,7418726091274157;4570529.43795168;210000000;189492897.953
Polkastarter; POLS; 321452960,68671024; 3,93448861625304;42240603.52552933;None;100000000
PAX Gold; PAXG; 317540598,91215247; 1772,569348000623;23501503.25252227;None;179141.425
Sun (New); SUN; 313714267,6674691; 0,029835188945218482;92231746.66404128;None;19900730000
Ampleforth; AMPL; 305707239,49031186; 1,2886057981682284;5675609.22547999;395345189;303702162.8922745
Powerledger; POWR; 299251469,55632406; 0,6461415367928229;358036544.9480603;1000000000;999506122.99937
StormX; STMX; 297558599,83238995; 0,029755859983238993;18832940.9835682;10000000000;10000000000
Ontology Gas; ONG; 296566565,1044666; 1,1145878877176016;8834643.46843025;1000000000;1000000000
Band Protocol; BAND; 296108115,7193035; 8,414117465512895;97628727.00604989;None;100000000
MCO; MCO; 292589193,95726764; 18,525536470412224;1025501.40758278;None;31587682.363206
HEX; HEX; 31595494479,64215; 0,18219998109452756;13447859.22051456;None;633542658973
Lido stETH; STETH; 6894549886,384734; 4539,834993505599;8440077.64903705;141554;1518678.51942805
Wrapped BNB; WBNB; 3612107126,8033; 624,2946878696255;4074908748.0779114;None;5785900.78850332
Huobi BTC; HBTC; 2271250433,513214; 56946,28804178146;6517755.0208237;6910;39884.08220474
Symbol; XYM; 1876279042,4213989; 0,33610254993126837;7848622.15213487;8999999999;7967988929.50477
yOUcash; YOUC; 1650339992,593848; 0,2420941528097214;399904.01335475;11000000000;11000000000
LINK; LN; 1620650714,747675; 271,2023471250748;4806505.6226821;None;6044999
SafeMoon; SAFEMOON; 1379589428,3820744; 2,3561122887335817e-06;44405394.49178454;1000000000000000;1000000000000000
WEMIX; WEMIX; 1369628566,1531909; 11,114076441616358;181697829.8756459;1015055200;1018187200
BitDAO; BIT; 1352669049,9890797; 2,307210699720625;74350337.77968264;10000000000;10000000000
Creditcoin; CTC; 1344148895,9035478; 2,379148583072985;4768867.01345693;2000000000;667469387.33
Sologenic; SOLO; 1241855365,362123; 6,209220695455528;5564523.37858295;400000000;399952134.7848
Ethereum Name Service; ENS; 1241199509,6779306; 61,30935859807323;219152028.476854;100000000;100000000
Frax; FRAX; 1230700216,088594; 1,001322567460416;38916976.76831496;131992706;1229074681.9078815
DeFiChain; DFI; 1178650826,5251966; 3,9221443871402757;19952612.858385;1200000000;588631840
Venus BNB; vBNB; 1113917788,5645878; 13,209488463519202;0;None;84327095
Rally; RLY; 1076155420,0934048; 0,5166378726134023;10608329.1949511;15000000000;15000000000
MobileCoin; MOB; 1065005323,9570175; 14,349627781368621;2035511.0775293;None;250000000
ECOMI; OMI; 1064348517,948305; 0,006400717212646558;10676238.19752213;750000000000;750000000000
Illuvium; ILV; 1057031617,2914888; 1644,3688216221644;118228017.97773173;10000000;7000000
Convex Finance; CVX; 1019111144,2827089; 25,875694368666665;19790434.23806046;100000000;76825652.76237114
NXM; NXM; 1002971895,7993599; 151,71910638852043;33165.74245169;None;6893616.36313084
UFO Gaming; UFO; 995990467,8986813; 3,866786522430213e-05;13437205.74447608;25757575757575;25757575757575.5
Counos X; CCXX; 980168145,2712216; 54,879877665223276;1308079.28514628;21000000;18402729.795
Bloktopia; BLOK; 954892804,3510982; 0,1145133311777728;58741342.34126894;200000000000;200000000000
The Transfer Token; TTT; 931055119,4379561; 8,885012517819705;568489.56308258;2000000000;2000000000
Render Token; RNDR; 921734784,3887204; 5,355284903985216;93817039.40663515;536870912;523717426.24317396
Radio Caca; RACA; 873526895,2755834; 0,004803537032146562;204275269.95529544;442475501083;443478491084
MOBOX; MBOX; 798287527,764394; 9,996954016422706;1398270788.485367;1000000000;389181745
JasmyCoin; JASMY; 800489306,5773972; 0,16834930804644288;124711143.41559012;50000000000;50000000000
YooShi; YOOSHI; 743102655,9025137; 1,9766330357150194e-06;13878380.49852228;1000000000000000;1000000000000000
Vulcan Forged PYR; PYR; 724780464,3972939; 38,150958505360855;81115577.10147032;50000000;50000000
Liquity USD; LUSD; 720898524,6048925; 1,002018816710987;11006142.04562614;None;719446094.8060437
SuperFarm; SUPER; 716626260,7476327; 1,7852685436849107;69156702.82337669;1000000000;999998077.4169173
Alitas; ALT; 715115355,1527593; 11,918589252545988;6366481.94892609;1000000000;1000000000
Anchor Protocol; ANC; 679562780,6987171; 3,788363551865015;11453523.95288051;1000000000;1000000000
WhiteCoin; XWC; 671676815,0272348; 0,9025472826467063;14317628.09121964;1000000000;944201250
Nano; XNO; 666096391,5797919; 4,998911097490472;0;133248297;133248297.197
Coin98; C98; 590847132,2146188; 3,193768282241183;134128399.11383456;1000000000;1000000000
Yield Guild Games; YGG; 567903044,806917; 8,221538124191127;244186066.6337918;1000000000;1000000000
Starlink; STARL; 557915836,2754257; 5,590802870279182e-05;50271564.7804276;10000000000000;10000000000000
PlayDapp; PLA; 557648274,5205547; 2,308201508103417;261362967.1002553;700000000;700000000
KOK; KOK; 521755249,5719657; 4,861069715917951;18498754.29887269;None;5000000000
Rocket Pool; RPL; 519913154,56765634; 50,5764769315811;2246444.59419166;None;17922514.606585
Tribe; TRIBE; 517515473,885609; 1,1412880065729012;21074369.44849408;1000000000;1000000000
Keep Network; KEEP; 489392179,7456936; 0,8207082527395737;42782998.11912936;1000000000;999848780.8
Orbit Chain; ORC; 479174957,99380255; 0,8371298859167153;10650911.27184334;1000000000;982474646.52394
GlitzKoin; GTN; 471668756,4996167; 1,9057367545588673;271099.56095769;None;998999327.9095997
RMRK; RMRK; 469904287,790792; 49,463609241136;22536534.32120001;10000000;10000000
Mask Network; MASK; 441348792,57463455; 15,150629689436368;150906742.32000354;100000000;100000000
Persistence; XPRT; 435956725,96605945; 7,188534210262067;1481256.20569237;None;122180103.364216
PlatON; LAT; 432423903,0366029; 0,191669887965782;47267786.49540131;None;10250000000
Braintrust; BTRST; 427718293,28051716; 5,334352859799007;2911312.41188162;250000000;250000000
Bifrost (BFC); BFC; 415229922,54263705; 0,3935107588739866;106130826.8778993;3968584074;3968584074
Wilder World; WILD; 412230118,4366961; 5,59462072797514;21583452.00149035;500000000;500000000
Bonfida; FIDA; 397565352,167456; 8,86772923833597;8085792.20858138;1000000000;998832824.896
Trust Wallet Token; TWT; 390018845,35272795; 1,1241317542368279;92646470.6353986;None;1000000000
Bitpanda Ecosystem Token; BEST; 387059069,3938585; 1,0719967362704725;99796.68168841;1000000000;827341460.9
Mines of Dalarnia; DAR; 385982476,1610467; 3,13297464416434;116715486.28454928;800000000;800000000
Merit Circle; MC; 380895917,83498; 8,942898146012867;226896344.46793434;1000000000;1000000000
Star Atlas; ATLAS; 379086622,0178248; 0,17550306574899296;49175537.25723326;36000000000;36000000000
JOE; JOE; 376836412,4952389; 2,897385524427843;13298230.04565707;500000000;199010126.2
Hathor; HTR; 376035385,7226939; 1,6966835238091689;12304382.16313663;None;897574656
DAO Maker; DAO; 367576689,86161125; 5,819867424035871;8071703.25135644;312000000;274989749.67472255
Alien Worlds; TLM; 363376772,61563575; 0,39755437504228086;345167234.47666764;10000000000;5189345239.4728
Pundi X[new]; PUNDIX; 359334530,0572883; 1,39012052346421;30418534.14501475;258526640;258491637.23
Wrapped NCG (Nine Chronicles Gold); WNCG; 341225601,67239153; 2,8484290042273597;15205234.08002902;1000000000;286424452.3
Beta Finance; BETA; 340084378,9222048; 1,3293200496363966;196006988.17905346;1000000000;1000000000
KardiaChain; KAI; 336803454,18782604; 0,11093657911324968;5468065.15260234;5000000000;5000000000
Kyber Network Crystal v2; KNC; 335331422,81872743; 1,885904333517105;34036914.68467781;None;177809349.53012875
Centrality; CENNZ; 332703660,7688741; 0,2772530506407284;5591560.1623395;None;1200000000
Vectorspace AI; VXV; 327312841,6752413; 8,453019662463529;3798913.76245701;None;50000000
Seedify.fund; SFUND; 316072917,6842331; 14,735237044167185;11639966.27137143;100000000;100000000
Pirate Chain; ARRR; 313930101,15624243; 1,664675992738784;800553.52361131;200000000;188583305.41534
Chia Network; XCH; 308021413,6797575; 125,91194530232195;28852024.18112962;None;22582025
RedFOX Labs; RFOX; 307982779,5455198; 0,23474283623549108;15408377.09625095;2000000000;2000000000
Mango Markets; MNGO; 305804155,3327286; 0,30580415533272864;1303838.73949676;10000000000;10000000000
e-Radix; EXRD; 305212996,71093947; 0,415349226893256;7775823.92309628;4410000000;0
Alchemy Pay; ACH; 304512160,52905077; 0,0872308916008954;49826817.06590562;10000000000;10000000000
DeversiFi; DVF; 300935356,31211656; 12,462563285301151;3741630.13030619;100000000;100000000
Alchemix; ALCX; 298772209,7590288; 344,09666535698494;15804301.65476034;1562945;1110558.45883075
Efinity Token; EFI; 291408735,8461672; 1,7156073059895438;16553168.87813439;2000000000;2000000000
Rari Governance Token; RGT; 289261475,4650122; 25,699607864193606;9258955.78753073;None;12500000
aelf; ELF; 285669038,11125416; 0,5246637767881276;20065753.27298122;1000000000;879999999.9864658
Frax Share; FXS; 285521230,1526061; 17,61454140160638;10189724.73274426;None;99899045.23782395
Anyswap; ANY; 285515944,63512737; 15,317937635410138;11224928.17824702;100000000;100000000
Humanscape; HUM; 284528197,198972; 0,47507701703938765;361360793.0814946;None;1084734273.38
LUKSO; LYXe; 281220803,40349966; 18,690840015670272;4002576.62313115;100000000;100000000
Telos; TLOS; 279800748,1323299; 1,035825488340834;5162429.70263495;None;355208370.6674
Radicle; RAD; 278312016,5492387; 13,111767859980217;102862889.42914467;99999620;99999080
HUSD; HUSD; 276648083,8889041; 1,0004474117566833;238770420.79320803;None;276524363.6376033
Sovryn; SOV; 275542720,9927116; 14,2633069214695;474136.07262272;100000000;100000000
ASD; ASD; 272626006,00594354; 0,4126849873682205;1620043.13057392;None;780615274
HedgeTrade; HEDG; 268830764,3136235; 0,7708818638196688;287945.28253864;None;1000000000
Ark; ARK; 265858943,6134908; 1,9914002018455577;13232617.70587122;None;161278856
Stratis; STRAX; 264456708,15813753; 2,0127957539887547;8071946.31819659;None;131387751.40699896
SafePal; SFP; 262684152,21485642; 2,4285129559816836;548027964.978859;500000000;500000000
Orbs; ORBS; 262164397,06952944; 0,11756511856639174;7462812.32328916;None;10000000000
Prometeus; PROM; 261313371,68262324; 15,885311348487734;9158257.31949845;None;19250000
Sapphire; SAPP; 259515367,51309386; 0,482753799567114;1046358.91852811;None;555719404.5221562
